interface	replicate	value	time
HiGHS_CMD	463	6.0	6.298943996429443
CPLEX_PY	464	5.999999999999999	0.7909090518951416
GUROBI	464	6.0	1.1354811191558838
SCIP_CMD	464	6.0	4.395981788635254
HiGHS_CMD	464	6.0	6.017355918884277
CPLEX_PY	465	6.000000000000171	1.0499992370605469
GUROBI	465	6.0	1.3518450260162354
SCIP_CMD	465	6.0	2.1085450649261475
HiGHS_CMD	465	6.0	7.590862035751343
CPLEX_PY	466	7.000000000000171	0.5363547801971436
GUROBI	466	7.0	0.658278226852417
SCIP_CMD	466	7.0	2.5132639408111572
HiGHS_CMD	466	7.0	2.429034948348999
CPLEX_PY	467	7.0	0.7594730854034424
GUROBI	467	7.0	0.8446681499481201
SCIP_CMD	467	7.0	1.5842869281768799
HiGHS_CMD	467	7.0	5.474298715591431
CPLEX_PY	468	7.0	0.8713500499725342
GUROBI	468	7.0	0.7575266361236572
SCIP_CMD	468	7.0	1.2884788513183594
HiGHS_CMD	468	7.0	3.5069100856781006
CPLEX_PY	469	6.0	0.5734360218048096
GUROBI	469	6.0	0.8747031688690186
SCIP_CMD	469	6.0	2.6206278800964355
HiGHS_CMD	469	6.0	7.5294530391693115
CPLEX_PY	470	8.0	0.6143538951873779
GUROBI	470	8.0	0.7155530452728271
SCIP_CMD	470	8.0	4.154989242553711
HiGHS_CMD	470	8.0	4.980929136276245
CPLEX_PY	471	7.0	0.8285031318664551
GUROBI	471	7.0	0.8115377426147461
SCIP_CMD	471	7.0	2.816141128540039
HiGHS_CMD	471	7.0	4.925608158111572
CPLEX_PY	472	8.0	0.4559211730957031
GUROBI	472	8.0	0.5074160099029541
SCIP_CMD	472	8.0	2.0099308490753174
HiGHS_CMD	472	8.0	4.779889822006226
CPLEX_PY	473	6.0	0.9228870868682861
GUROBI	473	6.0	0.9685158729553223
SCIP_CMD	473	6.0	2.871502161026001
HiGHS_CMD	473	6.0	6.480506181716919
CPLEX_PY	474	6.0	0.800300121307373
GUROBI	474	6.0	0.7401168346405029
SCIP_CMD	474	6.0	7.729707956314087
HiGHS_CMD	474	5.9999999999999005	4.926290988922119
CPLEX_PY	475	6.0	0.6914758682250977
GUROBI	475	6.0	0.8606002330780029
SCIP_CMD	475	6.0	2.570531129837036
HiGHS_CMD	475	6.0	5.753805160522461
CPLEX_PY	476	6.0	0.7085630893707275
GUROBI	476	6.0	0.7730739116668701
SCIP_CMD	476	6.0	3.4327938556671143
HiGHS_CMD	476	6.0	3.7369351387023926
CPLEX_PY	477	6.0	0.7154459953308105
GUROBI	477	6.0	0.448436975479126
SCIP_CMD	477	6.0	2.8064708709716797
HiGHS_CMD	477	6.0	5.3728508949279785
CPLEX_PY	478	6.0	0.8793320655822754
GUROBI	478	6.0	0.8130741119384766
SCIP_CMD	478	6.0	2.359100103378296
HiGHS_CMD	478	6.0	3.8694417476654053
CPLEX_PY	479	7.0	0.5689008235931396
GUROBI	479	7.0	0.5704832077026367
SCIP_CMD	479	7.0	3.0829570293426514
HiGHS_CMD	479	7.0	5.5101611614227295
CPLEX_PY	480	7.0	0.6168761253356934
GUROBI	480	7.0	0.46992993354797363
SCIP_CMD	480	7.0	1.706902027130127
HiGHS_CMD	480	7.0	4.482601881027222
CPLEX_PY	481	6.0	0.7484118938446045
GUROBI	481	6.0	0.5000791549682617
SCIP_CMD	481	6.0	2.827116012573242
HiGHS_CMD	481	6.0	4.452805042266846
CPLEX_PY	482	7.0	0.4778299331665039
GUROBI	482	7.0	0.7685351371765137
SCIP_CMD	482	7.0	3.599982976913452
HiGHS_CMD	482	7.0	5.583647012710571
CPLEX_PY	483	6.0	1.0091919898986816
GUROBI	483	6.0	0.5989189147949219
SCIP_CMD	483	6.0	1.4234812259674072
HiGHS_CMD	483	6.0	4.853831768035889
CPLEX_PY	484	6.0	0.8140890598297119
GUROBI	484	6.0	1.0277009010314941
SCIP_CMD	484	6.0	3.277689218521118
HiGHS_CMD	484	6.0	8.794654846191406
CPLEX_PY	485	6.0	1.0391340255737305
GUROBI	485	6.0	0.5723519325256348
SCIP_CMD	485	6.0	5.081690073013306
HiGHS_CMD	485	5.9999999999998	7.886792898178101
CPLEX_PY	486	5.999999999999999	0.7156898975372314
GUROBI	486	6.0	0.6814210414886475
SCIP_CMD	486	6.0	2.5571460723876953
HiGHS_CMD	486	6.0	2.943057060241699
CPLEX_PY	487	6.0	0.8007369041442871
GUROBI	487	6.0	0.9242959022521973
SCIP_CMD	487	6.0	2.8493642807006836
HiGHS_CMD	487	6.0	7.745162010192871
CPLEX_PY	488	7.0	0.9112749099731445
GUROBI	488	7.0	0.7446780204772949
SCIP_CMD	488	7.0	3.1315648555755615
HiGHS_CMD	488	7.0	5.869036912918091
CPLEX_PY	489	7.0	0.6895148754119873
GUROBI	489	7.0	0.9686262607574463
SCIP_CMD	489	7.0	0.9941589832305908
HiGHS_CMD	489	7.0	4.3831260204315186
CPLEX_PY	490	7.0	0.8368821144104004
GUROBI	490	7.0	0.9026401042938232
SCIP_CMD	490	7.0	3.304227113723755
HiGHS_CMD	490	7.0	7.280620098114014
CPLEX_PY	491	7.0	0.5508928298950195
GUROBI	491	7.0	0.5312302112579346
SCIP_CMD	491	7.0	2.7827839851379395
HiGHS_CMD	491	7.0	5.211111068725586
CPLEX_PY	492	7.0	0.7028350830078125
GUROBI	492	7.0	0.46715211868286133
SCIP_CMD	492	7.0	1.2673008441925049
HiGHS_CMD	492	6.9999999999973	4.499435901641846
CPLEX_PY	493	6.0	0.8787939548492432
GUROBI	493	6.0	1.572889804840088
SCIP_CMD	493	6.0	5.028429985046387
HiGHS_CMD	493	6.0	6.7449798583984375
CPLEX_PY	494	9.0	0.6048429012298584
GUROBI	494	9.0	0.6132481098175049
SCIP_CMD	494	9.0	5.368162155151367
HiGHS_CMD	494	9.0	3.308077096939087
CPLEX_PY	495	7.0	0.5062048435211182
GUROBI	495	7.0	0.6137816905975342
SCIP_CMD	495	7.0	17.30673122406006
HiGHS_CMD	495	7.0	4.75791597366333
CPLEX_PY	496	7.0	0.6268362998962402
GUROBI	496	7.0	0.5269360542297363
SCIP_CMD	496	7.0	1.7937400341033936
HiGHS_CMD	496	7.0	4.219955921173096
CPLEX_PY	497	6.0	0.7641048431396484
GUROBI	497	6.0	0.5984780788421631
SCIP_CMD	497	6.0	2.460357904434204
HiGHS_CMD	497	6.0	5.8849921226501465
CPLEX_PY	498	6.0	0.6808991432189941
GUROBI	498	6.0	0.5150430202484131
SCIP_CMD	498	6.0	2.084555149078369
HiGHS_CMD	498	6.0	3.3226146697998047
CPLEX_PY	499	7.0	0.5510818958282471
GUROBI	499	7.0	0.7928259372711182
SCIP_CMD	499	7.0	2.771181106567383
HiGHS_CMD	499	6.9999999999999	4.2988409996032715
CPLEX_PY	500	7.0	0.9559319019317627
GUROBI	500	7.0	0.4459078311920166
SCIP_CMD	500	7.0	4.065394878387451
HiGHS_CMD	500	7.0	5.984611988067627
CPLEX_PY	501	6.999999999999999	0.6071946620941162
GUROBI	501	7.0	0.5850920677185059
SCIP_CMD	501	7.0	6.845725059509277
HiGHS_CMD	501	7.0	6.541720151901245
CPLEX_PY	502	7.0	0.6431827545166016
GUROBI	502	7.0	0.5193688869476318
SCIP_CMD	502	7.0	3.5730597972869873
HiGHS_CMD	502	7.0	2.8807809352874756
CPLEX_PY	503	7.0	0.7259488105773926
GUROBI	503	7.0	0.727510929107666
SCIP_CMD	503	7.0	8.958822965621948
HiGHS_CMD	503	7.0	6.070327043533325
CPLEX_PY	504	7.0	0.5599632263183594
GUROBI	504	7.0	0.6594438552856445
SCIP_CMD	504	7.0	4.594522953033447
HiGHS_CMD	504	7.0	7.450770854949951
CPLEX_PY	505	6.0	0.7723360061645508
GUROBI	505	6.0	0.6854162216186523
SCIP_CMD	505	6.0	6.012527942657471
HiGHS_CMD	505	6.0	4.212934970855713
CPLEX_PY	506	7.0	0.6956338882446289
GUROBI	506	7.0	0.6422810554504395
SCIP_CMD	506	7.0	5.62051796913147
HiGHS_CMD	506	7.0	5.565872669219971
CPLEX_PY	507	7.0	0.7452499866485596
GUROBI	507	7.0	0.47298097610473633
SCIP_CMD	507	7.0	1.9585139751434326
HiGHS_CMD	507	7.0	4.256619930267334
CPLEX_PY	508	6.0	0.7747557163238525
GUROBI	508	6.0	0.5962779521942139
SCIP_CMD	508	6.0	1.605816125869751
HiGHS_CMD	508	6.0	3.564624786376953
CPLEX_PY	509	6.0	1.01705002784729
GUROBI	509	6.0	0.976269006729126
SCIP_CMD	509	6.0	4.306617975234985
HiGHS_CMD	509	6.0	7.029612064361572
CPLEX_PY	510	7.0	0.8821842670440674
GUROBI	510	7.0	0.8130900859832764
SCIP_CMD	510	7.0	1.8976991176605225
HiGHS_CMD	510	7.0	5.770817041397095
CPLEX_PY	511	6.999999999999998	0.620629072189331
GUROBI	511	7.0	0.6034567356109619
SCIP_CMD	511	7.0	1.8501369953155518
HiGHS_CMD	511	7.0	2.6522350311279297
CPLEX_PY	512	7.0	0.5749890804290771
GUROBI	512	7.0	0.47216796875
SCIP_CMD	512	7.0	1.4194440841674805
HiGHS_CMD	512	7.0	5.159462928771973
CPLEX_PY	513	7.0	1.4744000434875488
GUROBI	513	7.0	1.5147781372070312
SCIP_CMD	513	7.0	4.4286949634552
HiGHS_CMD	513	7.0	5.669600963592529
CPLEX_PY	514	6.999999999	0.6264209747314453
GUROBI	514	7.0	0.7038300037384033
SCIP_CMD	514	7.0	6.075371026992798
HiGHS_CMD	514	7.0	5.96758508682251
CPLEX_PY	515	6.0	0.7515549659729004
GUROBI	515	6.0	0.7199890613555908
SCIP_CMD	515	6.0	1.5246250629425049
HiGHS_CMD	515	6.0	6.696847200393677
CPLEX_PY	517	6.0	0.868941068649292
GUROBI	517	6.0	0.8503780364990234
SCIP_CMD	517	6.0	3.5781097412109375
HiGHS_CMD	517	6.0	3.719242811203003
CPLEX_PY	518	6.000000000000007	0.6853909492492676
GUROBI	518	6.0	0.9888589382171631
SCIP_CMD	518	6.0	3.6168811321258545
HiGHS_CMD	518	6.0	2.7661969661712646
CPLEX_PY	519	5.999999999999999	0.7064712047576904
GUROBI	519	6.0	0.5908942222595215
SCIP_CMD	519	6.0	2.2134451866149902
HiGHS_CMD	519	6.0	5.548615217208862
CPLEX_PY	520	6.0	0.7083542346954346
GUROBI	520	6.0	0.6566851139068604
SCIP_CMD	520	6.0	1.8329129219055176
HiGHS_CMD	520	6.0	4.646442890167236
CPLEX_PY	521	6.0	0.6964268684387207
GUROBI	521	6.0	0.8389880657196045
SCIP_CMD	521	6.0	5.197566986083984
HiGHS_CMD	521	6.0	5.340952157974243
CPLEX_PY	522	6.0	0.7369430065155029
GUROBI	522	6.0	0.5824508666992188
SCIP_CMD	522	6.0	2.1087749004364014
HiGHS_CMD	522	6.0	4.735533952713013
CPLEX_PY	523	8.0	0.5631911754608154
GUROBI	523	8.0	0.5287480354309082
SCIP_CMD	523	8.0	7.557506799697876
HiGHS_CMD	523	8.0	4.667291164398193
CPLEX_PY	524	7.0	0.5937879085540771
GUROBI	524	7.0	0.550605058670044
SCIP_CMD	524	7.0	6.04523491859436
HiGHS_CMD	524	7.0	4.8194921016693115
CPLEX_PY	525	5.999999999	0.736720085144043
GUROBI	525	6.0	0.5744960308074951
SCIP_CMD	525	6.0	2.3824870586395264
HiGHS_CMD	525	6.0	8.25212812423706
CPLEX_PY	526	6.0	0.7793848514556885
GUROBI	526	6.0	0.5440578460693359
SCIP_CMD	526	6.0	4.660218000411987
HiGHS_CMD	526	6.0	7.492322206497192
CPLEX_PY	527	6.0	0.723228931427002
GUROBI	527	6.0	1.3201310634613037
SCIP_CMD	527	6.0	3.13328218460083
HiGHS_CMD	527	6.0	4.835594892501831
CPLEX_PY	528	6.0	0.8009049892425537
GUROBI	528	6.0	0.5904090404510498
SCIP_CMD	528	6.0	4.483129978179932
HiGHS_CMD	528	6.0	2.4184980392456055
CPLEX_PY	529	6.0	0.9084389209747314
GUROBI	529	6.0	0.6292562484741211
SCIP_CMD	529	6.0	3.4900400638580322
HiGHS_CMD	529	6.0	7.370055913925171
CPLEX_PY	530	6.0	0.6952910423278809
GUROBI	530	6.0	0.9180159568786621
SCIP_CMD	530	6.0	2.5069379806518555
HiGHS_CMD	530	6.0	3.59271502494812
CPLEX_PY	531	6.0	0.8867771625518799
GUROBI	531	6.0	1.2945380210876465
SCIP_CMD	531	6.0	2.0789871215820312
HiGHS_CMD	531	6.0	7.8980278968811035
CPLEX_PY	532	7.0	0.5555150508880615
GUROBI	532	7.0	0.697667121887207
SCIP_CMD	532	7.0	3.499657392501831
HiGHS_CMD	532	7.0	4.899440050125122
CPLEX_PY	533	7.0	0.7253906726837158
GUROBI	533	7.0	0.801077127456665
SCIP_CMD	533	7.0	1.1756837368011475
HiGHS_CMD	533	7.0	6.008404970169067
CPLEX_PY	534	6.0	0.8315677642822266
GUROBI	534	6.0	0.9142801761627197
SCIP_CMD	534	6.0	2.162379741668701
HiGHS_CMD	534	6.0	3.127775192260742
CPLEX_PY	535	7.00000000000007	0.8715262413024902
GUROBI	535	7.0	0.8299450874328613
SCIP_CMD	535	7.0	5.8550310134887695
HiGHS_CMD	535	7.0	3.0129218101501465
CPLEX_PY	536	6.0	0.8679366111755371
GUROBI	536	6.0	0.8109908103942871
SCIP_CMD	536	6.0	1.4688260555267334
HiGHS_CMD	536	5.9999999999998	5.969182968139648
CPLEX_PY	537	7.0	0.6232559680938721
GUROBI	537	7.0	0.696120023727417
SCIP_CMD	537	7.0	1.8179190158843994
HiGHS_CMD	537	7.0	7.200467109680176
CPLEX_PY	538	5.999999999999999	0.6765379905700684
GUROBI	538	6.0	0.6572239398956299
SCIP_CMD	538	6.0	6.3088507652282715
HiGHS_CMD	538	6.0	5.176840782165527
CPLEX_PY	539	6.999999999999829	0.6797902584075928
GUROBI	539	7.0	0.8741190433502197
SCIP_CMD	539	7.0	11.869112014770508
HiGHS_CMD	539	7.0	6.298119068145752
CPLEX_PY	540	6.0	0.8765590190887451
GUROBI	540	6.0	0.8126518726348877
SCIP_CMD	540	6.0	5.108254909515381
HiGHS_CMD	540	6.0	5.292344093322754
CPLEX_PY	541	6.0	0.8703510761260986
GUROBI	541	6.0	0.6718299388885498
SCIP_CMD	541	6.0	2.520623207092285
HiGHS_CMD	541	6.0	5.224032163619995
CPLEX_PY	542	6.0	1.0368540287017822
GUROBI	542	6.0	0.7421300411224365
SCIP_CMD	542	6.0	4.71384596824646
HiGHS_CMD	542	6.0	2.877525806427002
CPLEX_PY	543	8.0	0.7178130149841309
GUROBI	543	8.0	0.7897098064422607
SCIP_CMD	543	8.0	8.232904195785522
HiGHS_CMD	543	8.0	4.333915948867798
CPLEX_PY	544	6.0	0.6798961162567139
GUROBI	544	6.0	0.8261318206787109
SCIP_CMD	544	6.0	2.327314853668213
HiGHS_CMD	544	6.0	6.610245943069458
CPLEX_PY	545	7.0	0.5881698131561279
GUROBI	545	7.0	0.7174191474914551
SCIP_CMD	545	7.0	4.551141262054443
HiGHS_CMD	545	7.0	6.792225122451782
CPLEX_PY	546	6.0	0.6433589458465576
GUROBI	546	6.0	0.5344359874725342
SCIP_CMD	546	6.0	1.9370851516723633
HiGHS_CMD	546	6.0	5.015357971191406
CPLEX_PY	547	7.0	0.5395729541778564
GUROBI	547	7.0	0.3815770149230957
SCIP_CMD	547	7.0	1.4129810333251953
HiGHS_CMD	547	7.0	3.0753378868103027
CPLEX_PY	548	6.0	0.7436869144439697
GUROBI	548	6.0	0.8265819549560547
SCIP_CMD	548	6.0	1.028203010559082
HiGHS_CMD	548	6.0	5.138375997543335
CPLEX_PY	549	7.0	0.6965651512145996
GUROBI	549	7.0	0.6934819221496582
SCIP_CMD	549	7.0	2.265950918197632
HiGHS_CMD	549	7.0	5.357690811157227
CPLEX_PY	550	5.999999999999999	0.8093712329864502
GUROBI	550	6.0	0.4580059051513672
SCIP_CMD	550	6.0	2.655661106109619
HiGHS_CMD	550	6.0	8.480694055557251
CPLEX_PY	551	6.0	0.8817479610443115
GUROBI	551	6.0	0.7294735908508301
SCIP_CMD	551	6.0	1.8265080451965332
HiGHS_CMD	551	6.0	6.168668985366821
CPLEX_PY	552	6.0	1.0265531539916992
GUROBI	552	6.0	0.7930347919464111
SCIP_CMD	552	6.0	2.084871768951416
HiGHS_CMD	552	6.0	3.5380072593688965
CPLEX_PY	553	6.0	0.775935173034668
GUROBI	553	6.0	0.6849257946014404
SCIP_CMD	553	6.0	4.365835189819336
HiGHS_CMD	553	6.0	3.387976884841919
CPLEX_PY	554	6.0	0.6964981555938721
GUROBI	554	6.0	0.5638320446014404
SCIP_CMD	554	6.0	4.421439170837402
HiGHS_CMD	554	6.0	6.601079702377319
CPLEX_PY	555	7.0	0.5349340438842773
GUROBI	555	7.0	1.1808598041534424
SCIP_CMD	555	7.0	3.015922784805298
HiGHS_CMD	555	7.0	6.75370192527771
CPLEX_PY	556	6.0	0.7180850505828857
GUROBI	556	6.0	1.0126636028289795
SCIP_CMD	556	6.0	2.3795037269592285
HiGHS_CMD	556	6.0	5.7218098640441895
CPLEX_PY	557	6.0	0.9236018657684326
GUROBI	557	6.0	1.5938653945922852
SCIP_CMD	557	6.0	3.564136028289795
HiGHS_CMD	557	6.0	7.823902130126953
CPLEX_PY	558	6.0	0.7197351455688477
GUROBI	558	6.0	1.0321667194366455
SCIP_CMD	558	6.0	2.2040011882781982
HiGHS_CMD	558	6.0	2.1971001625061035
CPLEX_PY	559	6.0	0.9939970970153809
GUROBI	559	6.0	0.815824031829834
SCIP_CMD	559	6.0	3.520434856414795
HiGHS_CMD	559	6.0	7.78147292137146
CPLEX_PY	560	6.0	0.7911510467529297
GUROBI	560	6.0	0.7570531368255615
SCIP_CMD	560	6.0	2.0003340244293213
HiGHS_CMD	560	6.0	5.419940710067749
CPLEX_PY	561	4.999999999999999	0.7608239650726318
GUROBI	561	5.0	0.8075237274169922
SCIP_CMD	561	5.0	2.809239149093628
HiGHS_CMD	561	5.0	5.840599060058594
CPLEX_PY	562	7.0	0.5373029708862305
GUROBI	562	7.0	0.8058490753173828
SCIP_CMD	562	7.0	4.336346864700317
HiGHS_CMD	562	7.0	5.854048013687134
CPLEX_PY	563	6.0	0.9524788856506348
GUROBI	563	6.0	0.8796281814575195
SCIP_CMD	563	6.0	4.82111382484436
HiGHS_CMD	563	6.0	5.634730815887451
CPLEX_PY	564	6.999999999999999	0.8615732192993164
GUROBI	564	7.0	0.803102970123291
SCIP_CMD	564	7.0	5.55832314491272
HiGHS_CMD	564	7.0	4.591865062713623
CPLEX_PY	565	7.0	0.8298780918121338
GUROBI	565	7.0	1.0298380851745605
SCIP_CMD	565	7.0	3.425201892852783
HiGHS_CMD	565	7.0	2.722532272338867
CPLEX_PY	566	6.0	0.9923887252807617
GUROBI	566	6.0	1.035923957824707
SCIP_CMD	566	6.0	2.6883699893951416
HiGHS_CMD	566	6.0	4.655158042907715
CPLEX_PY	567	6.0	0.9669511318206787
GUROBI	567	6.0	0.8822019100189209
SCIP_CMD	567	6.0	3.7077250480651855
HiGHS_CMD	567	6.0	1.8104100227355957
CPLEX_PY	568	6.0	0.6896300315856934
GUROBI	568	6.0	0.6252040863037109
SCIP_CMD	568	6.0	1.7896010875701904
HiGHS_CMD	568	6.0	6.096004009246826
CPLEX_PY	569	6.999999999999999	0.6490600109100342
GUROBI	569	7.0	0.8485848903656006
SCIP_CMD	569	7.0	8.485478162765503
HiGHS_CMD	569	7.0	5.67483115196228
CPLEX_PY	570	7.0	0.4809410572052002
GUROBI	570	7.0	0.5010130405426025
SCIP_CMD	570	7.0	3.637402057647705
HiGHS_CMD	570	7.0	4.260148048400879
CPLEX_PY	571	6.0	0.9013409614562988
GUROBI	571	6.0	0.549346923828125
SCIP_CMD	571	6.0	1.8211462497711182
HiGHS_CMD	571	6.0	4.958872079849243
CPLEX_PY	572	7.0	0.858767032623291
GUROBI	572	7.0	0.5409972667694092
SCIP_CMD	572	7.0	5.47573184967041
HiGHS_CMD	572	7.0	7.352519989013672
CPLEX_PY	573	6.0	0.6640079021453857
GUROBI	573	6.0	0.5266449451446533
SCIP_CMD	573	6.0	1.920107126235962
HiGHS_CMD	573	5.9999999999999	5.510771989822388
CPLEX_PY	574	7.0	0.8190581798553467
GUROBI	574	7.0	0.6451630592346191
SCIP_CMD	574	7.0	3.996769905090332
HiGHS_CMD	574	7.0	4.665199041366577
CPLEX_PY	575	6.0	0.8816509246826172
GUROBI	575	6.0	0.7721388339996338
SCIP_CMD	575	6.0	1.7582638263702393
HiGHS_CMD	575	6.0	4.3609459400177
CPLEX_PY	576	7.0	0.7772059440612793
GUROBI	576	7.0	0.8550162315368652
SCIP_CMD	576	7.0	1.8762099742889404
HiGHS_CMD	576	7.0	5.6842310428619385
CPLEX_PY	577	6.0	0.9794087409973145
GUROBI	577	6.0	0.6301569938659668
SCIP_CMD	577	6.0	4.743973255157471
HiGHS_CMD	577	6.0	4.976513147354126
CPLEX_PY	578	6.0	0.8202040195465088
GUROBI	578	6.0	0.8827240467071533
SCIP_CMD	578	6.0	3.051096200942993
HiGHS_CMD	578	6.0	6.101043939590454
CPLEX_PY	579	7.0	1.1327941417694092
GUROBI	579	7.0	1.5191988945007324
SCIP_CMD	579	7.0	1.8200550079345703
HiGHS_CMD	579	7.0	6.657734155654907
CPLEX_PY	580	6.0	0.7762749195098877
GUROBI	580	6.0	1.0462989807128906
SCIP_CMD	580	6.0	4.165561199188232
HiGHS_CMD	580	6.0	5.932716131210327
CPLEX_PY	581	6.0	0.7087242603302002
GUROBI	581	6.0	0.4970381259918213
SCIP_CMD	581	6.0	3.1856436729431152
HiGHS_CMD	581	6.0	4.865163087844849
CPLEX_PY	582	6.0	0.641503095626831
GUROBI	582	6.0	1.267942190170288
SCIP_CMD	582	6.0	2.6178576946258545
HiGHS_CMD	582	6.0	4.340800046920776
CPLEX_PY	583	7.0	0.8292999267578125
GUROBI	583	7.0	0.9223480224609375
SCIP_CMD	583	7.0	3.109018087387085
HiGHS_CMD	583	7.0	5.990357875823975
CPLEX_PY	584	5.999999999999999	0.7924337387084961
GUROBI	584	6.0	0.876140832901001
SCIP_CMD	584	6.0	3.451932907104492
HiGHS_CMD	584	6.0	8.021805047988892
CPLEX_PY	585	7.0	0.4851980209350586
GUROBI	585	7.0	0.7370450496673584
SCIP_CMD	585	7.0	2.4034008979797363
HiGHS_CMD	585	7.0	4.978546142578125
CPLEX_PY	586	6.0	0.5227780342102051
GUROBI	586	6.0	0.5638699531555176
SCIP_CMD	586	6.0	1.2966039180755615
HiGHS_CMD	586	6.0	5.710824966430664
CPLEX_PY	587	6.0	0.9470169544219971
GUROBI	587	6.0	0.6840651035308838
SCIP_CMD	587	6.0	5.4791340827941895
HiGHS_CMD	587	6.0	6.423490047454834
CPLEX_PY	588	5.999999998999999	0.817986011505127
GUROBI	588	6.0	0.9200320243835449
SCIP_CMD	588	6.0	4.443375110626221
HiGHS_CMD	588	6.0	6.947833061218262
CPLEX_PY	589	7.0	0.5885617733001709
GUROBI	589	7.0	0.5743229389190674
SCIP_CMD	589	7.0	7.320878982543945
HiGHS_CMD	589	7.0	3.9774351119995117
CPLEX_PY	590	7.0	0.6257033348083496
GUROBI	590	7.0	0.871265172958374
SCIP_CMD	590	7.0	12.256326913833618
HiGHS_CMD	590	7.0	4.757121801376343
CPLEX_PY	591	6.0	0.8236541748046875
GUROBI	591	6.0	0.8859162330627441
SCIP_CMD	591	6.0	4.081733703613281
HiGHS_CMD	591	6.0	6.098633050918579
CPLEX_PY	592	7.0	0.5497777462005615
GUROBI	592	7.0	0.873884916305542
SCIP_CMD	592	7.0	3.19559907913208
HiGHS_CMD	592	7.0	7.428069829940796
CPLEX_PY	593	5.999999999999999	0.9333279132843018
GUROBI	593	6.0	0.5939960479736328
SCIP_CMD	593	6.0	5.378500938415527
HiGHS_CMD	593	6.0	4.339086055755615
CPLEX_PY	594	8.0	0.5648548603057861
GUROBI	594	8.0	0.5377671718597412
SCIP_CMD	594	8.0	5.5719239711761475
HiGHS_CMD	594	8.0	5.207791090011597
CPLEX_PY	595	6.0	0.7569787502288818
GUROBI	595	6.0	0.7382440567016602
SCIP_CMD	595	6.0	2.650319814682007
HiGHS_CMD	595	6.0	3.5411970615386963
CPLEX_PY	596	8.0	0.5053699016571045
GUROBI	596	8.0	0.765566349029541
SCIP_CMD	596	8.0	1.4545550346374512
HiGHS_CMD	596	8.0	2.7954318523406982
CPLEX_PY	597	7.0	0.9433932304382324
GUROBI	597	7.0	0.774785041809082
SCIP_CMD	597	7.0	4.029468059539795
HiGHS_CMD	597	7.0	5.2107110023498535
CPLEX_PY	598	7.0	0.4655919075012207
GUROBI	598	7.0	0.6890630722045898
SCIP_CMD	598	7.0	3.4292519092559814
HiGHS_CMD	598	7.0	6.8805460929870605
CPLEX_PY	599	7.0	0.5244128704071045
GUROBI	599	7.0	0.6115179061889648
SCIP_CMD	599	7.0	1.209219217300415
HiGHS_CMD	599	7.0	5.1095757484436035
CPLEX_PY	600	7.0	0.687795877456665
GUROBI	600	7.0	1.1236169338226318
SCIP_CMD	600	7.0	2.961688995361328
HiGHS_CMD	600	7.0	6.653038740158081
CPLEX_PY	601	6.0	1.1049389839172363
GUROBI	601	6.0	0.8358719348907471
SCIP_CMD	601	6.0	2.6633331775665283
HiGHS_CMD	601	6.0	6.162374019622803
CPLEX_PY	602	6.0	0.7126550674438477
GUROBI	602	6.0	0.46330809593200684
SCIP_CMD	602	6.0	1.2746350765228271
HiGHS_CMD	602	6.0	6.9933319091796875
CPLEX_PY	603	7.0	0.6366846561431885
GUROBI	603	7.0	0.6468517780303955
SCIP_CMD	603	7.0	4.891932725906372
HiGHS_CMD	603	7.0	5.726351022720337
CPLEX_PY	604	7.0	0.6427459716796875
GUROBI	604	7.0	0.5711209774017334
SCIP_CMD	604	7.0	2.449489116668701
HiGHS_CMD	604	7.0	3.433605909347534
CPLEX_PY	605	7.0	0.5845918655395508
GUROBI	605	7.0	0.5103549957275391
SCIP_CMD	605	7.0	2.860973834991455
HiGHS_CMD	605	7.0	4.998096227645874
CPLEX_PY	606	7.0	0.6364259719848633
GUROBI	606	7.0	0.5587818622589111
SCIP_CMD	606	7.0	2.278107166290283
HiGHS_CMD	606	7.0	5.57686710357666
CPLEX_PY	607	5.999999999999999	0.7406661510467529
GUROBI	607	6.0	1.2214572429656982
SCIP_CMD	607	6.0	2.8190691471099854
HiGHS_CMD	607	6.0	5.9765918254852295
CPLEX_PY	608	7.0	0.5838267803192139
GUROBI	608	7.0	0.723013162612915
SCIP_CMD	608	7.0	3.0651957988739014
HiGHS_CMD	608	7.0	7.4271039962768555
CPLEX_PY	609	8.0	0.48463892936706543
GUROBI	609	8.0	0.7506072521209717
SCIP_CMD	609	8.0	1.0863449573516846
HiGHS_CMD	609	8.0	5.026814937591553
CPLEX_PY	610	6.999999999999999	0.6028950214385986
GUROBI	610	7.0	0.7647240161895752
SCIP_CMD	610	7.0	3.5559239387512207
HiGHS_CMD	610	7.0	6.347723960876465
CPLEX_PY	611	7.0	0.829092264175415
GUROBI	611	7.0	0.8231477737426758
SCIP_CMD	611	7.0	2.5444233417510986
HiGHS_CMD	611	7.0	7.935950994491577
CPLEX_PY	612	7.0	0.7469570636749268
GUROBI	612	7.0	0.5227236747741699
SCIP_CMD	612	7.0	1.5514397621154785
HiGHS_CMD	612	7.0	5.296424865722656
CPLEX_PY	613	6.0	1.1457438468933105
GUROBI	613	6.0	0.6861422061920166
SCIP_CMD	613	6.0	7.189756155014038
HiGHS_CMD	613	6.0	8.589145183563232
CPLEX_PY	614	7.0	1.01190185546875
GUROBI	614	7.0	0.9151120185852051
SCIP_CMD	614	7.0	3.7633588314056396
