interface,size,rep,time,value,rel
GLPK_CMD,20,2,3.225687026977539,52.902,0.16128435134887695
COIN_CMD,20,2,15.291807889938354,52.902045,0.7645903944969177
CPLEX_PY,20,3,202.8078498840332,52.90204495944044,10.14039249420166
GUROBI,20,3,0.6172440052032471,52.902044959440396,0.030862200260162353
SCIP_CMD,20,3,4.742927074432373,52.9020449595644,0.23714635372161866
HiGHS_CMD,20,3,4.91204571723938,52.9020449594524,0.245602285861969
GLPK_CMD,20,3,2.9554970264434814,52.902,0.14777485132217408
COIN_CMD,20,3,25.105191946029663,52.902045,1.255259597301483
CPLEX_PY,20,4,71.08432507514954,52.90204495944039,3.5542162537574766
GUROBI,20,4,0.5615408420562744,52.9020449594404,0.02807704210281372
SCIP_CMD,20,4,4.632500886917114,52.9020449595644,0.2316250443458557
HiGHS_CMD,20,4,4.502048015594482,52.9020449594524,0.22510240077972413
GLPK_CMD,20,4,2.654874801635742,52.902,0.1327437400817871
COIN_CMD,20,4,11.686464071273804,52.902045,0.5843232035636902
CPLEX_PY,20,5,78.99036622047424,52.902044959440396,3.949518311023712
GUROBI,20,5,0.5517699718475342,52.9020449594404,0.02758849859237671
SCIP_CMD,20,5,3.5123939514160156,52.9020449595644,0.1756196975708008
HiGHS_CMD,20,5,3.3062429428100586,52.9020449594524,0.16531214714050294
GLPK_CMD,20,5,2.6025421619415283,52.902,0.13012710809707642
CPLEX_PY,20,6,180.75350689888,52.902044959440396,9.037675344944
GUROBI,20,6,0.5510108470916748,52.90204495944039,0.02755054235458374
SCIP_CMD,20,6,3.5166778564453125,52.9020449595644,0.17583389282226564
HiGHS_CMD,20,6,3.5742099285125732,52.9020449594524,0.17871049642562867
GLPK_CMD,20,6,2.959665298461914,52.902,0.14798326492309571
CPLEX_PY,20,7,132.2249972820282,52.90204495944041,6.61124986410141
GUROBI,20,7,0.5767202377319336,52.902044959440396,0.02883601188659668
SCIP_CMD,20,7,3.5921826362609863,52.9020449595644,0.17960913181304933
HiGHS_CMD,20,7,3.128277063369751,52.9020449594524,0.15641385316848755
GLPK_CMD,20,7,2.8526740074157715,52.902,0.14263370037078857
COIN_CMD,20,7,17.75508975982666,52.902045,0.887754487991333
CPLEX_PY,20,8,114.65846991539001,52.9020449594404,5.7329234957695006
GUROBI,20,8,0.6044480800628662,52.90204495944039,0.03022240400314331
SCIP_CMD,20,8,3.7121388912200928,52.9020449595644,0.18560694456100463
HiGHS_CMD,20,8,4.566503047943115,52.9020449594524,0.22832515239715576
GLPK_CMD,20,8,2.483588695526123,52.902,0.12417943477630615
COIN_CMD,20,8,33.320154905319214,52.902045,1.6660077452659607
CPLEX_PY,20,9,69.72312498092651,52.9020449594404,3.4861562490463256
GUROBI,20,9,0.6178791522979736,52.9020449594404,0.03089395761489868
SCIP_CMD,20,9,3.666896104812622,52.9020449595644,0.1833448052406311
HiGHS_CMD,20,9,3.4376182556152344,52.9020449594524,0.17188091278076173
GLPK_CMD,20,9,2.8690741062164307,52.902,0.14345370531082152
COIN_CMD,20,9,34.952070236206055,52.902045,1.7476035118103028
