interface	size	test	rep	time	value
SCIP_CMD	15	LP	6	2.209967851638794	52.9020449595644
HiGHS_CMD	15	LP	6	3.076389789581299	52.9020449594524
GLPK_CMD	15	LP	6	2.456223964691162	52.902
COIN_CMD	15	LP	6	3087.451635122299	52.902045
CPLEX_PY	15	LP2	6	193.46999311447144	37490.45443249687
GUROBI	15	LP2	6	2.523416042327881	37490.45443249692
SCIP_CMD	15	LP2	6	12.285468101501465	37490.45443266441
HiGHS_CMD	15	LP2	6	7.958292007446289	37490.45443251181
GLPK_CMD	15	LP2	6	94.08720111846924	37490.409750112085
COIN_CMD	15	LP2	6	3117.229635000229	37490.42395067546
CPLEX_PY	15	LP	7	160.84863901138306	52.902044959440396
GUROBI	15	LP	7	0.3964400291442871	52.9020449594404
SCIP_CMD	15	LP	7	2.4950790405273438	52.9020449595644
HiGHS_CMD	15	LP	7	2.462941884994507	52.9020449594525
GLPK_CMD	15	LP	7	1.8243260383605957	52.902
COIN_CMD	15	LP	7	22.47975516319275	52.902045
CPLEX_PY	15	LP2	7	232.5318088531494	46453.558981912734
GUROBI	15	LP2	7	2.9265248775482178	46453.55898191281
SCIP_CMD	15	LP2	7	10.44101619720459	46453.55898212847
HiGHS_CMD	15	LP2	7	7.928972005844116	46453.55898193215
GLPK_CMD	15	LP2	7	169.71207976341248	46453.49174216759
COIN_CMD	15	LP2	7	39.44210910797119	46453.53972127782
CPLEX_PY	15	LP	8	62.27564597129822	52.9020449594404
GUROBI	15	LP	8	0.47225499153137207	52.902044959440396
SCIP_CMD	15	LP	8	3.507580041885376	52.9020449595644
HiGHS_CMD	15	LP	8	2.7535359859466553	52.9020449594524
GLPK_CMD	15	LP	8	2.1978211402893066	52.902
COIN_CMD	15	LP	8	18.07382106781006	52.902045
CPLEX_PY	15	LP2	8	77.77082085609436	41472.43367923667
GUROBI	15	LP2	8	2.410027027130127	41472.433679236616
SCIP_CMD	15	LP2	8	13.166691780090332	41472.43367941609
HiGHS_CMD	15	LP2	8	9.338223934173584	41472.433679251386
GLPK_CMD	15	LP2	8	127.90178775787354	41472.37204522078
COIN_CMD	15	LP2	8	78.49420022964478	41472.43365399096
CPLEX_PY	15	LP	9	44.386225938797	52.90204495944039
GUROBI	15	LP	9	0.35616397857666016	52.902044959440396
SCIP_CMD	15	LP	9	2.3111159801483154	52.9020449595644
HiGHS_CMD	15	LP	9	2.021411180496216	52.9020449594524
GLPK_CMD	15	LP	9	1.5687730312347412	52.902
COIN_CMD	15	LP	9	3.9405362606048584	
CPLEX_PY	15	LP2	9	110.27112126350403	49277.57202812196
GUROBI	15	LP2	9	2.2725331783294678	49277.57202812225
SCIP_CMD	15	LP2	9	9.97015118598938	49277.57202835607
HiGHS_CMD	15	LP2	9	5.915251970291138	49277.5720281403
GLPK_CMD	15	LP2	9	86.7557909488678	49277.521122584025
COIN_CMD	15	LP2	9	4.079559803009033	
CPLEX_PY	16	LP	0	46.222354888916016	52.90204495944048
GUROBI	16	LP	0	0.4232661724090576	52.9020449594404
SCIP_CMD	16	LP	0	2.3165230751037598	52.9020449595644
HiGHS_CMD	16	LP	0	2.0989930629730225	52.9020449594524
GLPK_CMD	16	LP	0	1.9142630100250244	52.902
COIN_CMD	16	LP	0	15.420854091644287	52.902045
CPLEX_PY	16	LP2	0	92.07648015022278	43355.56337201284
GUROBI	16	LP2	0	3.083611011505127	43355.563372012795
SCIP_CMD	16	LP2	0	13.066248893737793	43355.56337220364
HiGHS_CMD	16	LP2	0	7.666265964508057	43355.563372027194
GLPK_CMD	16	LP2	0	79.09303903579712	43355.49140771819
COIN_CMD	16	LP2	0	28.49529004096985	43355.56303424937
CPLEX_PY	16	LP	1	58.799997091293335	52.902044959440396
GUROBI	16	LP	1	0.5730910301208496	52.902044959440396
SCIP_CMD	16	LP	1	3.1613025665283203	52.9020449595644
HiGHS_CMD	16	LP	1	2.355415105819702	52.9020449594525
GLPK_CMD	16	LP	1	2.1078360080718994	52.902
COIN_CMD	16	LP	1	10.114958047866821	52.902045
CPLEX_PY	16	LP2	1	141.06414318084717	40542.82020303536
GUROBI	16	LP2	1	2.1194136142730713	40542.82020303532
SCIP_CMD	16	LP2	1	12.877558946609497	40542.82020321774
HiGHS_CMD	16	LP2	1	7.571960210800171	40542.820203051575
GLPK_CMD	16	LP2	1	114.66850996017456	40542.76136229209
COIN_CMD	16	LP2	1	30.48685121536255	40542.783487149296
CPLEX_PY	16	LP	2	86.80425596237183	52.902044959440396
GUROBI	16	LP	2	0.4370748996734619	52.9020449594404
SCIP_CMD	16	LP	2	2.721867561340332	52.9020449595644
HiGHS_CMD	16	LP	2	2.6314120292663574	52.9020449594524
GLPK_CMD	16	LP	2	2.1820640563964844	52.902
COIN_CMD	16	LP	2	3611.232690811157	52.902045
CPLEX_PY	16	LP2	2	51.01840400695801	40358.048158949976
GUROBI	16	LP2	2	3.307887077331543	40358.04815894994
SCIP_CMD	16	LP2	2	11.098791122436523	40358.048159131846
HiGHS_CMD	16	LP2	2	8.793704986572266	40358.04815896491
GLPK_CMD	16	LP2	2	112.14594006538391	40357.997955397084
COIN_CMD	16	LP2	2	3622.7665820121765	40358.04739256361
CPLEX_PY	16	LP	3	71.97430682182312	52.9020449594404
GUROBI	16	LP	3	0.46712398529052734	52.902044959440396
SCIP_CMD	16	LP	3	2.602036952972412	52.9020449595644
HiGHS_CMD	16	LP	3	2.5140769481658936	52.9020449594524
GLPK_CMD	16	LP	3	2.055748701095581	52.902
COIN_CMD	16	LP	3	10.133123874664307	52.902045
CPLEX_PY	16	LP2	3	135.24136781692505	43274.21256679287
GUROBI	16	LP2	3	2.4684650897979736	43274.21256679285
SCIP_CMD	16	LP2	3	13.58588695526123	43274.21256699609
HiGHS_CMD	16	LP2	3	9.019429922103882	43274.212566814924
GLPK_CMD	16	LP2	3	128.35352993011475	43274.185921535
COIN_CMD	16	LP2	3	35.9614040851593	43274.19655858943
CPLEX_PY	16	LP	4	74.17749691009521	52.902044959440396
GUROBI	16	LP	4	0.43835020065307617	52.902044959440396
SCIP_CMD	16	LP	4	3.074550151824951	52.9020449595644
HiGHS_CMD	16	LP	4	2.5507521629333496	52.9020449594525
GLPK_CMD	16	LP	4	1.8169398307800293	52.902
COIN_CMD	16	LP	4	3649.762349128723	53.111958
CPLEX_PY	16	LP2	4	9.098033905029297	49742.73386703697
GUROBI	16	LP2	4	4.092087984085083	49742.733867037045
SCIP_CMD	16	LP2	4	13.690550804138184	49742.733867261544
HiGHS_CMD	16	LP2	4	9.647928714752197	49742.73386705396
GLPK_CMD	16	LP2	4	120.34492230415344	49742.68112018928
COIN_CMD	16	LP2	4	3621.6441571712494	
CPLEX_PY	16	LP	5	94.88772296905518	52.9020449594404
GUROBI	16	LP	5	0.45287203788757324	52.9020449594404
SCIP_CMD	16	LP	5	28.638619899749756	52.9020449595644
HiGHS_CMD	16	LP	5	3.157154083251953	52.9020449594524
GLPK_CMD	16	LP	5	2.310924768447876	52.902
COIN_CMD	16	LP	5	12.387641191482544	52.902045
CPLEX_PY	16	LP2	5	129.21562790870667	38674.37938867711
GUROBI	16	LP2	5	3.4375178813934326	38674.379388677175
SCIP_CMD	16	LP2	5	13.12669324874878	38674.37938885134
HiGHS_CMD	16	LP2	5	9.13642430305481	38674.379388692454
GLPK_CMD	16	LP2	5	176.44603896141052	38674.33654685691
COIN_CMD	16	LP2	5	27.4684898853302	38674.34159029774
CPLEX_PY	16	LP	6	92.34724140167236	52.902044959440396
GUROBI	16	LP	6	0.4405360221862793	52.9020449594404
SCIP_CMD	16	LP	6	3.1532270908355713	52.9020449595644
HiGHS_CMD	16	LP	6	2.454134941101074	52.9020449594524
GLPK_CMD	16	LP	6	2.010344982147217	52.902
COIN_CMD	16	LP	6	5.462547779083252	52.902045
CPLEX_PY	16	LP2	6	131.61358308792114	43969.999877589034
GUROBI	16	LP2	6	2.7982211112976074	43969.99987758915
SCIP_CMD	16	LP2	6	11.406849145889282	43969.999877783586
HiGHS_CMD	16	LP2	6	8.171679973602295	43969.99987760559
GLPK_CMD	16	LP2	6	114.25174903869629	43969.96138331726
COIN_CMD	16	LP2	6	17.133363008499146	43969.9921349652
CPLEX_PY	16	LP	7	56.28050374984741	52.90204495944041
GUROBI	16	LP	7	0.46761322021484375	52.9020449594404
SCIP_CMD	16	LP	7	2.9259588718414307	52.9020449595644
HiGHS_CMD	16	LP	7	2.6921660900115967	52.9020449594524
GLPK_CMD	16	LP	7	2.0482048988342285	52.902
COIN_CMD	16	LP	7	3605.4812049865723	37.64549
CPLEX_PY	16	LP2	7	176.16765093803406	43128.70895451604
GUROBI	16	LP2	7	2.3879079818725586	43128.708954516056
SCIP_CMD	16	LP2	7	11.934628248214722	43128.70895470107
HiGHS_CMD	16	LP2	7	8.512623310089111	43128.708954531845
GLPK_CMD	16	LP2	7	166.5631821155548	43128.665242191775
COIN_CMD	16	LP2	7	3638.2727580070496	29371.56632897697
CPLEX_PY	16	LP	8	69.5834801197052	52.9020449594404
GUROBI	16	LP	8	0.5323479175567627	52.90204495944041
SCIP_CMD	16	LP	8	3.2331972122192383	52.9020449595644
HiGHS_CMD	16	LP	8	2.3099989891052246	52.9020449594525
GLPK_CMD	16	LP	8	1.8376331329345703	52.902
COIN_CMD	16	LP	8	13.147294282913208	52.902045
CPLEX_PY	16	LP2	8	87.15919208526611	39901.80244443868
GUROBI	16	LP2	8	4.179270029067993	39901.80244443871
SCIP_CMD	16	LP2	8	13.850342988967896	39901.80244461548
HiGHS_CMD	16	LP2	8	9.525180101394653	39901.80244445212
GLPK_CMD	16	LP2	8	218.17118406295776	39901.78870251913
COIN_CMD	16	LP2	8	32.118099212646484	39901.778964389225
CPLEX_PY	16	LP	9	81.88257479667664	52.90204495944039
GUROBI	16	LP	9	0.43099093437194824	52.902044959440396
SCIP_CMD	16	LP	9	2.455603837966919	52.9020449595644
HiGHS_CMD	16	LP	9	2.284386157989502	52.9020449594524
GLPK_CMD	16	LP	9	1.887139081954956	52.902
COIN_CMD	16	LP	9	3622.9461300373077	52.902045
CPLEX_PY	16	LP2	9	112.49240517616272	42668.06317524637
GUROBI	16	LP2	9	2.237368106842041	42668.06317524663
SCIP_CMD	16	LP2	9	10.494492053985596	42668.06317544951
HiGHS_CMD	16	LP2	9	7.5768818855285645	42668.06317526451
GLPK_CMD	16	LP2	9	144.4915840625763	42668.018096868735
COIN_CMD	16	LP2	9	3643.814033269882	42668.07065193471
CPLEX_PY	17	LP	0	110.01782298088074	52.902044959440396
GUROBI	17	LP	0	0.5116119384765625	52.902044959440396
SCIP_CMD	17	LP	0	3.1781351566314697	52.9020449595644
HiGHS_CMD	17	LP	0	3.6621031761169434	52.9020449594525
GLPK_CMD	17	LP	0	2.737610101699829	52.902
COIN_CMD	17	LP	0	18.529521942138672	52.902045
CPLEX_PY	17	LP2	0	142.1933650970459	42700.45115009005
GUROBI	17	LP2	0	2.7404510974884033	42700.451150090055
SCIP_CMD	17	LP2	0	15.228614807128906	42700.45115028703
HiGHS_CMD	17	LP2	0	10.922855854034424	42700.4511501066
GLPK_CMD	17	LP2	0	213.3643877506256	42700.396679467456
COIN_CMD	17	LP2	0	37.74998593330383	42700.39685043927
CPLEX_PY	17	LP	1	96.13792204856873	52.902044959440374
GUROBI	17	LP	1	0.45995116233825684	52.90204495944041
SCIP_CMD	17	LP	1	3.092864990234375	52.9020449595644
HiGHS_CMD	17	LP	1	2.759497880935669	52.9020449594524
GLPK_CMD	17	LP	1	2.342695951461792	52.902
COIN_CMD	17	LP	1	22.88723111152649	52.902045
CPLEX_PY	17	LP2	1	152.8288938999176	40495.893030790125
GUROBI	17	LP2	1	3.664555072784424	40495.893030790125
SCIP_CMD	17	LP2	1	12.806248903274536	40495.89303097394
HiGHS_CMD	17	LP2	1	9.218526840209961	40495.893030804924
GLPK_CMD	17	LP2	1	135.20023918151855	40495.86276519998
COIN_CMD	17	LP2	1	36.32765007019043	40495.89190385069
CPLEX_PY	17	LP	2	98.06929516792297	52.902044959440396
GUROBI	17	LP	2	0.46687793731689453	52.902044959440396
SCIP_CMD	17	LP	2	2.5007050037384033	52.9020449595644
HiGHS_CMD	17	LP	2	2.762336015701294	52.9020449594525
GLPK_CMD	17	LP	2	2.0046262741088867	52.902
COIN_CMD	17	LP	2	10.737280130386353	52.902045
CPLEX_PY	17	LP2	2	258.3659117221832	45821.25995923764
GUROBI	17	LP2	2	3.4561169147491455	45821.25995923786
SCIP_CMD	17	LP2	2	12.972835063934326	45821.2599594455
HiGHS_CMD	17	LP2	2	9.462074995040894	45821.2599592546
GLPK_CMD	17	LP2	2	134.34179878234863	45821.21253852345
COIN_CMD	17	LP2	2	25.78638529777527	45821.25396074176
CPLEX_PY	17	LP	3	66.70968294143677	52.9020449594404
GUROBI	17	LP	3	0.4962151050567627	52.9020449594404
SCIP_CMD	17	LP	3	3.3394460678100586	52.9020449595644
HiGHS_CMD	17	LP	3	3.0070810317993164	52.9020449594524
GLPK_CMD	17	LP	3	2.347127914428711	52.902
COIN_CMD	17	LP	3	3623.155156850815	52.902045
CPLEX_PY	17	LP2	3	155.09779906272888	42182.82209150087
GUROBI	17	LP2	3	2.635565996170044	42182.822091500835
SCIP_CMD	17	LP2	3	15.04775595664978	42182.82209169851
HiGHS_CMD	17	LP2	3	10.416585922241211	42182.822091518836
GLPK_CMD	17	LP2	3	151.21349501609802	42182.76322232878
COIN_CMD	17	LP2	3	3658.4397509098053	42182.787282054596
CPLEX_PY	17	LP	4	92.18415999412537	52.90204495944039
GUROBI	17	LP	4	0.49764013290405273	52.902044959440396
SCIP_CMD	17	LP	4	3.6520979404449463	52.9020449595644
HiGHS_CMD	17	LP	4	3.1964099407196045	52.9020449594525
GLPK_CMD	17	LP	4	2.3626580238342285	52.902
COIN_CMD	17	LP	4	3624.4494938850403	52.902045
CPLEX_PY	17	LP2	4	190.96351313591003	41508.03460129227
GUROBI	17	LP2	4	4.105400085449219	41508.03460129223
SCIP_CMD	17	LP2	4	15.606128215789795	41508.03460147305
HiGHS_CMD	17	LP2	4	10.774671077728271	41508.03460130627
GLPK_CMD	17	LP2	4	146.878680229187	41508.004796171874
COIN_CMD	17	LP2	4	3644.3074610233307	41508.0816056942
CPLEX_PY	17	LP	5	8.918645858764648	52.902044959440396
GUROBI	17	LP	5	0.5086929798126221	52.9020449594404
SCIP_CMD	17	LP	5	3.14068603515625	52.9020449595644
HiGHS_CMD	17	LP	5	3.2457032203674316	52.9020449594525
GLPK_CMD	17	LP	5	2.5704879760742188	52.902
COIN_CMD	17	LP	5	3623.300502061844	52.902045
CPLEX_PY	17	LP2	5	75.67497897148132	40608.564183237286
GUROBI	17	LP2	5	4.079304218292236	40608.564130605904
SCIP_CMD	17	LP2	5	14.659013986587524	40608.56418392739
HiGHS_CMD	17	LP2	5	10.690047025680542	40608.564183756374
GLPK_CMD	17	LP2	5	219.16415405273438	40608.53220486639
COIN_CMD	17	LP2	5	3650.3621640205383	40608.50134806329
CPLEX_PY	17	LP	6	46.96841764450073	52.902044959440396
GUROBI	17	LP	6	0.4789550304412842	52.9020449594404
SCIP_CMD	17	LP	6	3.7940428256988525	52.9020449595644
HiGHS_CMD	17	LP	6	2.4001669883728027	52.9020449594525
GLPK_CMD	17	LP	6	2.2744669914245605	52.902
COIN_CMD	17	LP	6	345.7442500591278	52.902045
CPLEX_PY	17	LP2	6	164.1174190044403	39345.283714562145
GUROBI	17	LP2	6	2.5358078479766846	39345.28371456215
SCIP_CMD	17	LP2	6	13.67007064819336	39345.283714731326
HiGHS_CMD	17	LP2	6	9.328573942184448	39345.28371457544
GLPK_CMD	17	LP2	6	104.51289319992065	39345.26136044226
COIN_CMD	17	LP2	6	368.39795088768005	39345.26057181791
CPLEX_PY	17	LP	7	46.446393728256226	52.9020449594404
GUROBI	17	LP	7	0.49451518058776855	52.9020449594404
SCIP_CMD	17	LP	7	3.1940982341766357	52.9020449595644
HiGHS_CMD	17	LP	7	3.091252088546753	52.9020449594524
GLPK_CMD	17	LP	7	2.558457851409912	52.902
COIN_CMD	17	LP	7	20.615024089813232	52.902045
CPLEX_PY	17	LP2	7	92.77699875831604	41097.78312517731
GUROBI	17	LP2	7	2.609325885772705	41097.78312517737
SCIP_CMD	17	LP2	7	13.745209217071533	41097.78312536371
HiGHS_CMD	17	LP2	7	10.10702896118164	41097.783125194415
GLPK_CMD	17	LP2	7	160.90043902397156	41097.74447122308
COIN_CMD	17	LP2	7	43.77233004570007	41097.76510089613
CPLEX_PY	17	LP	8	63.01730799674988	52.9020449594404
GUROBI	17	LP	8	0.5081808567047119	52.90204495944039
SCIP_CMD	17	LP	8	3.648223876953125	52.9020449595644
HiGHS_CMD	17	LP	8	3.394601345062256	52.9020449594524
GLPK_CMD	17	LP	8	2.2197649478912354	52.902
COIN_CMD	17	LP	8	15.723428964614868	52.902045
CPLEX_PY	17	LP2	8	133.05565428733826	37566.232014263915
GUROBI	17	LP2	8	3.3993728160858154	37566.232014263886
SCIP_CMD	17	LP2	8	16.719489097595215	37566.2320144295
HiGHS_CMD	17	LP2	8	10.79209303855896	37566.23201427847
GLPK_CMD	17	LP2	8	203.40567708015442	37566.17690262967
COIN_CMD	17	LP2	8	46.85308289527893	37566.184931296164
CPLEX_PY	17	LP	9	58.30963611602783	52.902044959440396
GUROBI	17	LP	9	0.4934861660003662	52.902044959440396
SCIP_CMD	17	LP	9	3.5276081562042236	52.9020449595644
HiGHS_CMD	17	LP	9	3.203657865524292	52.9020449594525
GLPK_CMD	17	LP	9	2.346644163131714	52.902
COIN_CMD	17	LP	9	3623.2960267066956	52.902045
CPLEX_PY	17	LP2	9	148.08038187026978	42615.514207382796
GUROBI	17	LP2	9	2.7371840476989746	42615.51420738275
SCIP_CMD	17	LP2	9	12.86955189704895	42615.51420757485
HiGHS_CMD	17	LP2	9	9.864051103591919	42615.51420739887
GLPK_CMD	17	LP2	9	227.25379276275635	42615.45380929047
COIN_CMD	17	LP2	9	3648.935373067856	42615.11360373063
CPLEX_PY	18	LP	0	70.39644598960876	52.902044959440396
GUROBI	18	LP	0	0.5352027416229248	52.90204495944039
SCIP_CMD	18	LP	0	3.10198712348938	52.9020449595644
HiGHS_CMD	18	LP	0	3.7293577194213867	52.9020449594524
GLPK_CMD	18	LP	0	2.7941031455993652	52.902
COIN_CMD	18	LP	0	3624.364513158798	52.902045
CPLEX_PY	18	LP2	0	121.4356460571289	50485.77733043106
GUROBI	18	LP2	0	3.5952048301696777	50485.77739719739
SCIP_CMD	18	LP2	0	14.103692054748535	50485.77740226805
HiGHS_CMD	18	LP2	0	11.0903799533844	50485.77740165735
GLPK_CMD	18	LP2	0	163.37422513961792	50485.73873239186
COIN_CMD	18	LP2	0	3676.029931783676	50485.776006554086
CPLEX_PY	18	LP	1	61.803828954696655	52.9020449594404
GUROBI	18	LP	1	0.5127019882202148	52.902044959440396
SCIP_CMD	18	LP	1	3.4969310760498047	52.9020449595644
HiGHS_CMD	18	LP	1	3.097360134124756	52.9020449594524
GLPK_CMD	18	LP	1	2.373598098754883	52.902
COIN_CMD	18	LP	1	10.015795946121216	52.902045
CPLEX_PY	18	LP2	1	160.1992518901825	47710.50799261328
GUROBI	18	LP2	1	2.5242538452148438	47710.50799261327
SCIP_CMD	18	LP2	1	18.137686014175415	47710.507992828985
HiGHS_CMD	18	LP2	1	10.482481956481934	47710.50799263456
GLPK_CMD	18	LP2	1	211.4812469482422	47710.445872191995
COIN_CMD	18	LP2	1	38.32142400741577	47710.49496582697
CPLEX_PY	18	LP	2	30.953997135162354	52.902044959440396
GUROBI	18	LP	2	0.5452971458435059	52.9020449594404
SCIP_CMD	18	LP	2	2.884150981903076	52.9020449595644
HiGHS_CMD	18	LP	2	4.2960991859436035	52.9020449594524
GLPK_CMD	18	LP	2	3.0742650032043457	52.902
COIN_CMD	18	LP	2	3625.8624272346497	52.902045
CPLEX_PY	18	LP2	2	67.17230415344238	
GUROBI	18	LP2	2	3.0679690837860107	42327.78117983455
SCIP_CMD	18	LP2	2	17.090057134628296	42327.780998096605
HiGHS_CMD	18	LP2	2	13.778609991073608	42327.78118108686
GLPK_CMD	18	LP2	2	242.6540186405182	42327.74739150139
COIN_CMD	18	LP2	2	3632.7570848464966	42327.77181020025
CPLEX_PY	18	LP	3	77.4947760105133	52.902044959440396
GUROBI	18	LP	3	0.5558042526245117	52.9020449594404
SCIP_CMD	18	LP	3	3.39615797996521	52.9020449595644
HiGHS_CMD	18	LP	3	3.735457181930542	52.9020449594524
GLPK_CMD	18	LP	3	2.697436809539795	52.902
COIN_CMD	18	LP	3	254.4057171344757	52.902045
CPLEX_PY	18	LP2	3	150.18503522872925	47840.528325537714
GUROBI	18	LP2	3	2.7629101276397705	47840.528325537765
SCIP_CMD	18	LP2	3	15.10181188583374	47840.528325090534
HiGHS_CMD	18	LP2	3	10.885131120681763	47840.52832556174
GLPK_CMD	18	LP2	3	272.80720806121826	47840.5045475883
COIN_CMD	18	LP2	3	284.3466341495514	47840.47813301884
CPLEX_PY	18	LP	4	81.61624813079834	52.90204495944039
GUROBI	18	LP	4	0.4754469394683838	52.90204495944039
SCIP_CMD	18	LP	4	2.449281692504883	52.9020449595644
HiGHS_CMD	18	LP	4	2.3551769256591797	52.9020449594524
GLPK_CMD	18	LP	4	2.0322060585021973	52.902
COIN_CMD	18	LP	4	10.729262113571167	52.902045
CPLEX_PY	18	LP2	4	231.9735872745514	43800.9702384474
GUROBI	18	LP2	4	2.534797191619873	43800.9702384474
SCIP_CMD	18	LP2	4	11.986026048660278	43800.970238634174
HiGHS_CMD	18	LP2	4	8.764327764511108	43800.970238461894
GLPK_CMD	18	LP2	4	122.63413405418396	43800.90303506316
COIN_CMD	18	LP2	4	24.646740913391113	43800.969667024016
CPLEX_PY	18	LP	5	82.23587822914124	52.902044959440396
GUROBI	18	LP	5	0.52205491065979	52.9020449594404
SCIP_CMD	18	LP	5	3.5548479557037354	52.9020449595644
HiGHS_CMD	18	LP	5	2.337553024291992	52.9020449594524
GLPK_CMD	18	LP	5	2.2031538486480713	52.902
COIN_CMD	18	LP	5	24.490594148635864	52.902045
CPLEX_PY	18	LP2	5	145.12114715576172	44546.62996587666
GUROBI	18	LP2	5	4.099009037017822	44546.62980208584
SCIP_CMD	18	LP2	5	13.303581953048706	44546.62996611074
HiGHS_CMD	18	LP2	5	8.759514093399048	44546.629965900625
GLPK_CMD	18	LP2	5	251.00221705436707	44546.58526703069
COIN_CMD	18	LP2	5	42.06815791130066	44546.5982353463
CPLEX_PY	18	LP	6	31.988449096679688	52.90204495944036
GUROBI	18	LP	6	0.4942348003387451	52.9020449594404
SCIP_CMD	18	LP	6	4.1372270584106445	52.9020449595644
HiGHS_CMD	18	LP	6	2.881870985031128	52.9020449594524
GLPK_CMD	18	LP	6	2.82226300239563	52.902
COIN_CMD	18	LP	6	15.373923778533936	52.902045
CPLEX_PY	18	LP2	6	105.09833693504333	41878.216193560445
GUROBI	18	LP2	6	3.857656955718994	41878.21619356049
SCIP_CMD	18	LP2	6	15.851196050643921	41878.21619377804
HiGHS_CMD	18	LP2	6	10.240543842315674	41878.216193582084
GLPK_CMD	18	LP2	6	194.13385486602783	41878.17446406165
COIN_CMD	18	LP2	6	39.262649059295654	41878.1856104067
CPLEX_PY	18	LP	7	107.3802399635315	52.9020449594404
GUROBI	18	LP	7	0.5133078098297119	52.9020449594404
SCIP_CMD	18	LP	7	4.927397012710571	52.9020449595644
HiGHS_CMD	18	LP	7	3.7650887966156006	52.9020449594525
GLPK_CMD	18	LP	7	2.5251991748809814	52.902
COIN_CMD	18	LP	7	3614.839481830597	52.90204
CPLEX_PY	18	LP2	7	219.43817591667175	42799.70520569569
GUROBI	18	LP2	7	2.7385358810424805	42799.70520569525
SCIP_CMD	18	LP2	7	15.578649044036865	42799.70520587905
HiGHS_CMD	18	LP2	7	10.716059923171997	42799.705205711085
GLPK_CMD	18	LP2	7	194.56549286842346	42799.65396632823
COIN_CMD	18	LP2	7	3646.316640853882	42799.66271354019
CPLEX_PY	18	LP	8	30.527995824813843	52.90204495944039
GUROBI	18	LP	8	0.47991394996643066	52.90204495944038
SCIP_CMD	18	LP	8	3.6229608058929443	52.9020449595644
HiGHS_CMD	18	LP	8	2.958508014678955	52.9020449594524
GLPK_CMD	18	LP	8	2.518843173980713	52.902
COIN_CMD	18	LP	8	12.509585857391357	52.902045
CPLEX_PY	18	LP2	8	52.56554865837097	45574.97310380234
GUROBI	18	LP2	8	2.635340929031372	45574.97310555086
SCIP_CMD	18	LP2	8	13.608671188354492	45574.973082309225
HiGHS_CMD	18	LP2	8	10.024895191192627	45574.97310556639
GLPK_CMD	18	LP2	8	149.2020947933197	45574.91947156758
COIN_CMD	18	LP2	8	27.862810134887695	45574.970617415805
CPLEX_PY	18	LP	9	33.076502084732056	52.90204495944039
GUROBI	18	LP	9	0.5271210670471191	52.902044959440396
SCIP_CMD	18	LP	9	3.413238048553467	52.9020449595644
HiGHS_CMD	18	LP	9	4.615426063537598	52.9020449594525
GLPK_CMD	18	LP	9	2.2893240451812744	52.902
COIN_CMD	18	LP	9	14.756864070892334	52.902045
CPLEX_PY	18	LP2	9	96.12972211837769	43934.418259199905
GUROBI	18	LP2	9	3.0117709636688232	43934.41825919992
SCIP_CMD	18	LP2	9	14.82377004623413	43934.41825939905
HiGHS_CMD	18	LP2	9	12.846213102340698	43934.418259215454
GLPK_CMD	18	LP2	9	272.8891930580139	43934.392719129944
COIN_CMD	18	LP2	9	75.07903981208801	43934.41481236063
CPLEX_PY	19	LP	0	70.41191792488098	52.902044959440396
GUROBI	19	LP	0	0.5251221656799316	52.902044959440396
SCIP_CMD	19	LP	0	2.8889479637145996	52.9020449595648
HiGHS_CMD	19	LP	0	2.2989501953125	52.9020449594524
GLPK_CMD	19	LP	0	2.4522640705108643	52.902
COIN_CMD	19	LP	0	27.01273202896118	52.902045
CPLEX_PY	19	LP2	0	281.77585196495056	
GUROBI	19	LP2	0	5.100584983825684	38284.142669950495
SCIP_CMD	19	LP2	0	15.574978590011597	38284.1426701119
HiGHS_CMD	19	LP2	0	10.7044517993927	38284.14266996346
GLPK_CMD	19	LP2	0	216.2032608985901	38284.103652065874
COIN_CMD	19	LP2	0	56.389800786972046	38284.11990806932
CPLEX_PY	19	LP	1	52.60063409805298	52.9020449594404
GUROBI	19	LP	1	0.5544061660766602	52.9020449594404
SCIP_CMD	19	LP	1	3.962265968322754	52.9020449595644
HiGHS_CMD	19	LP	1	3.470566749572754	52.9020449594524
GLPK_CMD	19	LP	1	2.261301040649414	52.902
COIN_CMD	19	LP	1	25.71513271331787	52.902045
CPLEX_PY	19	LP2	1	118.76337933540344	40592.65930313999
GUROBI	19	LP2	1	3.093029260635376	40592.659303139924
SCIP_CMD	19	LP2	1	17.96254301071167	40592.659303326014
HiGHS_CMD	19	LP2	1	12.467538118362427	40592.65930315561
GLPK_CMD	19	LP2	1	159.67927503585815	40592.592949919126
COIN_CMD	19	LP2	1	53.28888416290283	40592.59606299671
CPLEX_PY	19	LP	2	56.15044903755188	52.90204495944041
GUROBI	19	LP	2	0.5212948322296143	52.90204495944039
SCIP_CMD	19	LP	2	3.336615800857544	52.9020449595644
HiGHS_CMD	19	LP	2	3.1664628982543945	52.9020449594524
GLPK_CMD	19	LP	2	3.026052951812744	52.902
COIN_CMD	19	LP	2	15.649566888809204	52.902045
CPLEX_PY	19	LP2	2	146.06535601615906	41922.41220136231
GUROBI	19	LP2	2	4.014472961425781	41922.412201362305
SCIP_CMD	19	LP2	2	15.200922966003418	41922.41220155468
HiGHS_CMD	19	LP2	2	10.00758409500122	41922.41220137791
GLPK_CMD	19	LP2	2	152.29077792167664	41922.370730170944
COIN_CMD	19	LP2	2	33.73008179664612	41922.41057602987
